feature_set,feature,group,transform,is_global,used_in_best
global_macro_only,dx_y_nyb_volume_roll_mean21,dolar,rolling_mean,True,False
global_macro_only,dx_y_nyb_volume_roll_std21,dolar,rolling_std,True,False
global_macro_only,dx_y_nyb_volume_roll_mean63,dolar,rolling_mean,True,False
global_macro_only,dx_y_nyb_volume_roll_std63,dolar,rolling_std,True,True
global_macro_only,dx_y_nyb_volume_roll_mean126,dolar,rolling_mean,True,True
global_macro_only,dx_y_nyb_volume_roll_std126,dolar,rolling_std,True,False
global_macro_only,vix_open_log,riesgo,raw,True,True
global_macro_only,vix_open_logret_1,riesgo,log_return,True,True
global_macro_only,vix_open_logret_5,riesgo,log_return,True,True
global_macro_only,vix_open_logret_21,riesgo,log_return,True,True
global_macro_only,vix_open_diff_1,riesgo,difference,True,False
global_macro_only,vix_open_pct_21,riesgo,pct_change,True,True
global_macro_only,vix_open_lag1,riesgo,lag,True,True
global_macro_only,vix_open_lag5,riesgo,lag,True,True
global_macro_only,vix_open_lag21,riesgo,lag,True,True
global_macro_only,vix_open_lag63,riesgo,lag,True,True
global_macro_only,vix_open_roll_mean21,riesgo,rolling_mean,True,True
global_macro_only,vix_open_roll_std21,riesgo,rolling_std,True,True
global_macro_only,vix_open_dist_max21,riesgo,rolling_distance,True,True
global_macro_only,vix_open_dist_min21,riesgo,rolling_distance,True,True
global_macro_only,vix_open_roll_mean63,riesgo,rolling_mean,True,True
global_macro_only,vix_open_roll_std63,riesgo,rolling_std,True,True
global_macro_only,vix_open_dist_max63,riesgo,rolling_distance,True,True
global_macro_only,vix_open_dist_min63,riesgo,rolling_distance,True,True
global_macro_only,vix_open_roll_mean126,riesgo,rolling_mean,True,True
global_macro_only,vix_open_roll_std126,riesgo,rolling_std,True,True
global_macro_only,vix_open_dist_max126,riesgo,rolling_distance,True,True
global_macro_only,vix_open_dist_min126,riesgo,rolling_distance,True,True
global_macro_only,vix_high_log,riesgo,raw,True,True
global_macro_only,vix_high_logret_1,riesgo,log_return,True,True
global_macro_only,vix_high_logret_5,riesgo,log_return,True,True
global_macro_only,vix_high_logret_21,riesgo,log_return,True,True
global_macro_only,vix_high_diff_1,riesgo,difference,True,True
global_macro_only,vix_high_pct_21,riesgo,pct_change,True,True
global_macro_only,vix_high_lag1,riesgo,lag,True,True
global_macro_only,vix_high_lag5,riesgo,lag,True,True
global_macro_only,vix_high_lag21,riesgo,lag,True,True
global_macro_only,vix_high_lag63,riesgo,lag,True,True
global_macro_only,vix_high_roll_mean21,riesgo,rolling_mean,True,True
global_macro_only,vix_high_roll_std21,riesgo,rolling_std,True,True
global_macro_only,vix_high_dist_max21,riesgo,rolling_distance,True,True
global_macro_only,vix_high_dist_min21,riesgo,rolling_distance,True,True
global_macro_only,vix_high_roll_mean63,riesgo,rolling_mean,True,True
global_macro_only,vix_high_roll_std63,riesgo,rolling_std,True,True
global_macro_only,vix_high_dist_max63,riesgo,rolling_distance,True,True
global_macro_only,vix_high_dist_min63,riesgo,rolling_distance,True,True
global_macro_only,vix_high_roll_mean126,riesgo,rolling_mean,True,True
global_macro_only,vix_high_roll_std126,riesgo,rolling_std,True,True
global_macro_only,vix_high_dist_max126,riesgo,rolling_distance,True,True
global_macro_only,vix_high_dist_min126,riesgo,rolling_distance,True,True
global_macro_only,vix_low_log,riesgo,raw,True,True
global_macro_only,vix_low_logret_1,riesgo,log_return,True,True
global_macro_only,vix_low_logret_5,riesgo,log_return,True,True
global_macro_only,vix_low_logret_21,riesgo,log_return,True,True
global_macro_only,vix_low_diff_1,riesgo,difference,True,True
global_macro_only,vix_low_pct_21,riesgo,pct_change,True,True
global_macro_only,vix_low_lag1,riesgo,lag,True,True
global_macro_only,vix_low_lag5,riesgo,lag,True,True
global_macro_only,vix_low_lag21,riesgo,lag,True,True
global_macro_only,vix_low_lag63,riesgo,lag,True,True
global_macro_only,vix_low_roll_mean21,riesgo,rolling_mean,True,True
global_macro_only,vix_low_roll_std21,riesgo,rolling_std,True,True
global_macro_only,vix_low_dist_max21,riesgo,rolling_distance,True,True
global_macro_only,vix_low_dist_min21,riesgo,rolling_distance,True,True
global_macro_only,vix_low_roll_mean63,riesgo,rolling_mean,True,True
global_macro_only,vix_low_roll_std63,riesgo,rolling_std,True,True
global_macro_only,vix_low_dist_max63,riesgo,rolling_distance,True,True
global_macro_only,vix_low_dist_min63,riesgo,rolling_distance,True,True
global_macro_only,vix_low_roll_mean126,riesgo,rolling_mean,True,True
global_macro_only,vix_low_roll_std126,riesgo,rolling_std,True,True
global_macro_only,vix_low_dist_max126,riesgo,rolling_distance,True,True
global_macro_only,vix_low_dist_min126,riesgo,rolling_distance,True,True
global_macro_only,vix_close_log,riesgo,raw,True,True
global_macro_only,vix_close_logret_1,riesgo,log_return,True,True
global_macro_only,vix_close_logret_5,riesgo,log_return,True,True
global_macro_only,vix_close_logret_21,riesgo,log_return,True,True
global_macro_only,vix_close_diff_1,riesgo,difference,True,True
global_macro_only,vix_close_pct_21,riesgo,pct_change,True,True
global_macro_only,vix_close_lag1,riesgo,lag,True,True
global_macro_only,vix_close_lag5,riesgo,lag,True,True
global_macro_only,vix_close_lag21,riesgo,lag,True,True
global_macro_only,vix_close_lag63,riesgo,lag,True,True
global_macro_only,vix_close_roll_mean21,riesgo,rolling_mean,True,True
global_macro_only,vix_close_roll_std21,riesgo,rolling_std,True,True
global_macro_only,vix_close_dist_max21,riesgo,rolling_distance,True,True
global_macro_only,vix_close_dist_min21,riesgo,rolling_distance,True,True
global_macro_only,vix_close_roll_mean63,riesgo,rolling_mean,True,True
global_macro_only,vix_close_roll_std63,riesgo,rolling_std,True,True
global_macro_only,vix_close_dist_max63,riesgo,rolling_distance,True,True
global_macro_only,vix_close_dist_min63,riesgo,rolling_distance,True,True
global_macro_only,vix_close_roll_mean126,riesgo,rolling_mean,True,True
global_macro_only,vix_close_roll_std126,riesgo,rolling_std,True,True
global_macro_only,vix_close_dist_max126,riesgo,rolling_distance,True,True
global_macro_only,vix_close_dist_min126,riesgo,rolling_distance,True,True
global_macro_only,vix_adj_close_log,riesgo,raw,True,True
global_macro_only,vix_adj_close_logret_1,riesgo,log_return,True,False
global_macro_only,vix_adj_close_logret_5,riesgo,log_return,True,True
global_macro_only,vix_adj_close_logret_21,riesgo,log_return,True,True
global_macro_only,vix_adj_close_diff_1,riesgo,difference,True,True
global_macro_only,vix_adj_close_pct_21,riesgo,pct_change,True,True
global_macro_only,vix_adj_close_lag1,riesgo,lag,True,True
global_macro_only,vix_adj_close_lag5,riesgo,lag,True,True
global_macro_only,vix_adj_close_lag21,riesgo,lag,True,True
global_macro_only,vix_adj_close_lag63,riesgo,lag,True,True
global_macro_only,vix_adj_close_roll_mean21,riesgo,rolling_mean,True,True
global_macro_only,vix_adj_close_roll_std21,riesgo,rolling_std,True,True
global_macro_only,vix_adj_close_dist_max21,riesgo,rolling_distance,True,True
global_macro_only,vix_adj_close_dist_min21,riesgo,rolling_distance,True,True
global_macro_only,vix_adj_close_roll_mean63,riesgo,rolling_mean,True,True
global_macro_only,vix_adj_close_roll_std63,riesgo,rolling_std,True,True
global_macro_only,vix_adj_close_dist_max63,riesgo,rolling_distance,True,True
global_macro_only,vix_adj_close_dist_min63,riesgo,rolling_distance,True,True
global_macro_only,vix_adj_close_roll_mean126,riesgo,rolling_mean,True,True
global_macro_only,vix_adj_close_roll_std126,riesgo,rolling_std,True,True
global_macro_only,vix_adj_close_dist_max126,riesgo,rolling_distance,True,True
global_macro_only,vix_adj_close_dist_min126,riesgo,rolling_distance,True,True
global_macro_only,spy_open_log,renta_variable,raw,True,True
global_macro_only,spy_open_logret_1,renta_variable,log_return,True,True
global_macro_only,spy_open_logret_5,renta_variable,log_return,True,True
global_macro_only,spy_open_logret_21,renta_variable,log_return,True,True
global_macro_only,spy_open_diff_1,renta_variable,difference,True,False
global_macro_only,spy_open_pct_21,renta_variable,pct_change,True,True
global_macro_only,spy_open_lag1,renta_variable,lag,True,True
global_macro_only,spy_open_lag5,renta_variable,lag,True,True
global_macro_only,spy_open_lag21,renta_variable,lag,True,True
global_macro_only,spy_open_lag63,renta_variable,lag,True,True
global_macro_only,spy_open_roll_mean21,renta_variable,rolling_mean,True,True
global_macro_only,spy_open_roll_std21,renta_variable,rolling_std,True,True
global_macro_only,spy_open_dist_max21,renta_variable,rolling_distance,True,True
global_macro_only,spy_open_dist_min21,renta_variable,rolling_distance,True,True
global_macro_only,spy_open_roll_mean63,renta_variable,rolling_mean,True,True
global_macro_only,spy_open_roll_std63,renta_variable,rolling_std,True,True
